"","i","j","x"
"11310",17,14858,352
"11311",19,14858,2368
"11312",20,14858,2224
"11313",58,14858,1104
"11314",66,14858,560
"11315",92,14858,10464
"11316",355,14858,2672
"11317",2494,14858,272
"11318",3893,14858,1088
"11319",14813,14858,80
"11320",48976,14858,48
"11321",3,15007,31348
"11322",9,15007,3808
"11323",14,15007,47396
"11324",22,15007,8466
"11325",90,15007,18700
"11326",92,15007,22236
"11327",95,15007,13532
"11328",96,15007,11934
"11329",422,15007,6834
"11330",492,15007,1768
"11331",598,15007,2074
"11332",621,15007,1156
"11333",914,15007,374
"11334",1399,15007,374
"11335",1587,15007,4590
"11336",1618,15007,2006
"11337",2247,15007,340
"11338",2598,15007,544
"11339",2935,15007,340
"11340",3187,15007,680
"11341",4303,15007,442
"11342",4304,15007,340
"11343",7730,15007,1972
"11344",15007,15007,238
"11345",17655,15007,170
"11346",17657,15007,204
"11347",30948,15007,442
"11348",14,15027,22304
"11349",37,15027,4960
"11350",90,15027,8800
"11351",95,15027,6368
"11352",431,15027,752
"11353",1672,15027,1632
"11354",1841,15027,2992
"11355",3332,15027,1280
"11356",3754,15027,1968
"11357",14662,15027,160
"11358",15027,15027,208
"11359",35798,15027,112
"11360",42999,15027,208
"11361",3,15028,14752
"11362",9,15028,1792
"11363",14,15028,22304
"11364",18,15028,11680
"11365",90,15028,8800
"11366",92,15028,10464
"11367",95,15028,6368
"11368",257,15028,8656
"11369",330,15028,1088
"11370",2334,15028,688
"11371",4475,15028,176
"11372",13041,15028,112
"11373",15028,15028,128
"11374",21070,15028,80
"11375",21075,15028,80
"11376",3,15201,3688
"11377",15113,15201,16
"11378",15115,15201,16
"11379",15116,15201,16
"11380",3,15203,3688
"11381",15113,15203,16
"11382",15115,15203,16
"11383",15116,15203,16
"11384",14,15338,22304
"11385",18,15338,11680
"11386",22,15338,3984
"11387",62,15338,2368
"11388",80,15338,6688
"11389",95,15338,6368
"11390",224,15338,1888
"11391",450,15338,640
"11392",1890,15338,64
"11393",2357,15338,112
"11394",4798,15338,96
"11395",28510,15338,48
"11396",34746,15338,48
"11397",90132,15338,48
"11398",1,15389,2100
"11399",14,15389,34850
"11400",35,15389,2025
"11401",83,15389,1050
"11402",95,15389,9950
"11403",96,15389,8775
"11404",120,15389,950
"11405",224,15389,2950
"11406",305,15389,350
"11407",321,15389,3350
"11408",378,15389,3550
"11409",379,15389,3550
"11410",416,15389,1100
"11411",422,15389,5025
"11412",2001,15389,1550
"11413",3893,15389,1700
"11414",7727,15389,275
"11415",15355,15389,150
"11416",15389,15389,75
"11417",23261,15389,100
"11418",23262,15389,275
"11419",23263,15389,100
"11420",32422,15389,75
"11421",55649,15389,75
"11422",3,15414,34114
"11423",8,15414,12617
"11424",14,15414,51578
"11425",20,15414,5143
"11426",82,15414,1258
"11427",83,15414,1554
"11428",84,15414,1517
"11429",90,15414,20350
"11430",92,15414,24198
"11431",96,15414,12987
"11432",104,15414,2775
"11433",125,15414,148
"11434",257,15414,20017
"11435",442,15414,296
"11436",609,15414,3515
"11437",715,15414,6993
"11438",763,15414,1480
"11439",1255,15414,740
"11440",1587,15414,4995
"11441",1989,15414,1184
"11442",2005,15414,666
"11443",2626,15414,222
"11444",2627,15414,851
"11445",2848,15414,777
"11446",3497,15414,518
"11447",5995,15414,814
"11448",7604,15414,222
"11449",9806,15414,518
"11450",15414,15414,777
"11451",83986,15414,74
"11452",125306,15414,111
"11453",2899,15453,45
"11454",3893,15453,340
"11455",11560,15453,15
"11456",15354,15453,180
"11457",15355,15453,30
"11458",9,15459,672
"11459",18,15459,4380
"11460",21,15459,1050
"11461",98,15459,78
"11462",15454,15459,78
"11463",15459,15459,12
"11464",3,15514,47022
"11465",8,15514,17391
"11466",9,15514,5712
"11467",14,15514,71094
"11468",18,15514,37230
"11469",21,15514,8925
"11470",37,15514,15810
"11471",54,15514,1479
"11472",62,15514,7548
"11473",80,15514,21318
"11474",92,15514,33354
"11475",95,15514,20298
"11476",96,15514,17901
"11477",98,15514,663
"11478",121,15514,9180
"11479",130,15514,14331
"11480",257,15514,27591
"11481",339,15514,7038
"11482",355,15514,8517
"11483",422,15514,10251
"11484",624,15514,7752
"11485",649,15514,6987
"11486",1380,15514,663
"11487",1841,15514,9537
"11488",2164,15514,408
"11489",2296,15514,714
"11490",5434,15514,153
"11491",6188,15514,2244
"11492",7740,15514,306
"11493",8657,15514,255
"11494",9744,15514,204
"11495",10213,15514,306
"11496",12172,15514,663
"11497",15454,15514,663
"11498",15459,15514,102
"11499",15463,15514,255
"11500",22009,15514,510
"11501",35245,15514,153
"11502",64529,15514,153
"11503",65484,15514,306
"11504",72939,15514,153
"11505",2,15523,522
"11506",3,15523,26738
"11507",14,15523,40426
"11508",18,15523,21170
"11509",36,15523,435
"11510",37,15523,8990
"11511",90,15523,15950
"11512",231,15523,2349
"11513",327,15523,261
"11514",330,15523,1972
"11515",339,15523,4002
"11516",624,15523,4408
"11517",1672,15523,2958
"11518",1924,15523,87
"11519",2228,15523,3683
"11520",2969,15523,3074
"11521",3027,15523,841
"11522",3465,15523,2407
"11523",4424,15523,1073
"11524",5386,15523,145
"11525",7329,15523,2175
"11526",10058,15523,290
"11527",15523,15523,319
"11528",15524,15523,87
"11529",24865,15523,754
"11530",104859,15523,145
"11531",104864,15523,145
"11532",2,15524,378
"11533",5,15524,2079
"11534",14,15524,29274
"11535",90,15524,11550
"11536",92,15524,13734
"11537",95,15524,8358
"11538",330,15524,1428
"11539",715,15524,3969
"11540",1672,15524,2142
"11541",2001,15524,1302
"11542",2228,15524,2667
"11543",9505,15524,588
"11544",9982,15524,63
"11545",9983,15524,273
"11546",10058,15524,210
"11547",15523,15524,231
"11548",24865,15524,546
"11549",58610,15524,105
"11550",104859,15524,105
"11551",104864,15524,105
"11552",5,15628,1683
"11553",14,15628,23698
"11554",21,15628,2975
"11555",92,15628,11118
"11556",95,15628,6766
"11557",330,15628,1156
"11558",2001,15628,1054
"11559",2509,15628,68
"11560",3754,15628,2091
"11561",12970,15628,34
"11562",15628,15628,34
"11563",23262,15628,187
"11564",27524,15628,34
"11565",27526,15628,34
"11566",58610,15628,85
"11567",8,15783,4092
"11568",14,15783,16728
"11569",92,15783,7848
"11570",96,15783,4212
"11571",121,15783,2160
"11572",257,15783,6492
"11573",355,15783,2004
"11574",2875,15783,180
"11575",6188,15783,528
"11576",10401,15783,84
"11577",25285,15783,132
"11578",39930,15783,192
"11579",9,16170,4256
"11580",18,16170,27740
"11581",21,16170,6650
"11582",22,16170,9462
"11583",40,16170,4598
"11584",54,16170,1102
"11585",80,16170,15884
"11586",81,16170,2394
"11587",92,16170,24852
"11588",231,16170,3078
"11589",534,16170,342
"11590",624,16170,5776
"11591",649,16170,5206
"11592",671,16170,1900
"11593",715,16170,7182
"11594",2584,16170,1482
"11595",3465,16170,3154
"11596",3775,16170,1064
"11597",4730,16170,342
"11598",7296,16170,152
"11599",7329,16170,2850
"11600",7368,16170,494
"11601",9367,16170,342
"11602",16170,16170,228
"11603",16172,16170,76
"11604",16174,16170,76
"11605",16176,16170,76
"11606",16178,16170,76
"11607",20763,16170,114
"11608",22492,16170,114
"11609",22494,16170,114
"11610",22542,16170,152
"11611",24884,16170,304
"11612",128305,16170,152
"11613",9,16172,4592
"11614",14,16172,57154
"11615",18,16172,29930
"11616",21,16172,7175
"11617",22,16172,10209
"11618",37,16172,12710
"11619",40,16172,4961
"11620",54,16172,1189
"11621",90,16172,22550
"11622",92,16172,26814
"11623",231,16172,3321
"11624",321,16172,5494
"11625",649,16172,5617
"11626",715,16172,7749
"11627",1108,16172,1763
"11628",1240,16172,410
"11629",1281,16172,697
"11630",2584,16172,1599
"11631",2880,16172,123
"11632",3465,16172,3403
"11633",4424,16172,1517
"11634",4730,16172,369
"11635",7329,16172,3075
"11636",9367,16172,369
"11637",10971,16172,164
"11638",16170,16172,246
"11639",16172,16172,82
"11640",16174,16172,82
"11641",16176,16172,82
"11642",16178,16172,82
"11643",20763,16172,123
"11644",20837,16172,164
"11645",22087,16172,164
"11646",22092,16172,164
"11647",22232,16172,246
"11648",22492,16172,123
"11649",22494,16172,123
"11650",105372,16172,123
"11651",10566,16518,44
"11652",13532,16518,38
"11653",10566,16533,44
"11654",13532,16533,38
"11655",1,16598,3024
"11656",3,16598,33192
"11657",9,16598,4032
"11658",14,16598,50184
"11659",18,16598,26280
"11660",37,16598,11160
"11661",55,16598,2700
"11662",92,16598,23544
"11663",96,16598,12636
"11664",257,16598,19476
"11665",321,16598,4824
"11666",422,16598,7236
"11667",450,16598,1440
"11668",530,16598,288
"11669",538,16598,1368
"11670",839,16598,2556
"11671",851,16598,2556
"11672",1284,16598,216
"11673",1434,16598,828
"11674",2318,16598,396
"11675",2906,16598,864
"11676",3126,16598,360
"11677",3772,16598,1260
"11678",4990,16598,648
"11679",5822,16598,540
"11680",20867,16598,504
"11681",26895,16598,180
"11682",84629,16598,36
"11683",100652,16598,180
"11684",116377,16598,180
"11685",321,16621,804
"11686",538,16621,228
"11687",1434,16621,138
"11688",2318,16621,66
"11689",3772,16621,210
"11690",5822,16621,90
"11691",90,16669,4950
"11692",98,16669,117
"11693",624,16669,1368
"11694",1587,16669,1215
"11695",3772,16669,315
"11696",4156,16669,315
"11697",9505,16669,252
"11698",16669,16669,63
"11699",33121,16669,45
"11700",321,16744,804
"11701",538,16744,228
"11702",1434,16744,138
"11703",2318,16744,66
"11704",3772,16744,210
"11705",5822,16744,90
"11706",12,16830,954
"11707",14,16830,12546
"11708",296,16830,360
"11709",1279,16830,684
"11710",1639,16830,342
"11711",4594,16830,225
"11712",10487,16830,36
"11713",16830,16830,36
"11714",12,16878,1802
"11715",14,16878,23698
"11716",296,16878,680
"11717",1279,16878,1292
"11718",1639,16878,646
"11719",4594,16878,425
"11720",9212,16878,255
"11721",10487,16878,68
"11722",16830,16878,68
"11723",12,16879,1802
"11724",14,16879,23698
"11725",296,16879,680
"11726",1279,16879,1292
"11727",1639,16879,646
"11728",4594,16879,425
"11729",9212,16879,255
"11730",10487,16879,68
"11731",16830,16879,68
"11732",12,16976,3604
"11733",14,16976,47396
"11734",18,16976,24820
"11735",21,16976,5950
"11736",22,16976,8466
"11737",37,16976,10540
"11738",55,16976,2550
"11739",80,16976,14212
"11740",91,16976,510
"11741",92,16976,22236
"11742",224,16976,4012
"11743",257,16976,18394
"11744",301,16976,646
"11745",645,16976,306
"11746",1691,16976,408
"11747",1989,16976,1088
"11748",2001,16976,2108
"11749",2247,16976,340
"11750",2951,16976,306
"11751",3170,16976,204
"11752",3332,16976,2720
"11753",5772,16976,170
"11754",7329,16976,2550
"11755",7730,16976,1972
"11756",13131,16976,102
"11757",16976,16976,170
"11758",18567,16976,102
"11759",37075,16976,102
"11760",123787,16976,102
"11761",92,17100,2616
"11762",2001,17100,248
"11763",5772,17100,20
"11764",7329,17100,300
"11765",92,17102,2616
"11766",2001,17102,248
"11767",5772,17102,20
"11768",7329,17102,300
"11769",1986,17161,70
"11770",3361,17161,110
"11771",6638,17161,45
"11772",40557,17161,25
"11773",40558,17161,25
"11774",3,17273,14752
"11775",8,17273,5456
"11776",14,17273,22304
"11777",18,17273,11680
"11778",19,17273,2368
"11779",20,17273,2224
"11780",22,17273,3984
"11781",92,17273,10464
"11782",96,17273,5616
"11783",257,17273,8656
"11784",454,17273,592
"11785",609,17273,1520
"11786",1817,17273,256
"11787",4286,17273,208
"11788",17626,17273,48
"11789",22,17338,1494
"11790",343,17338,714
"11791",1587,17338,810
"11792",3330,17338,216
"11793",4156,17338,210
"11794",17213,17338,12
"11795",3,17362,22128
"11796",8,17362,8184
"11797",14,17362,33456
"11798",62,17362,3552
"11799",80,17362,10032
"11800",92,17362,15696
"11801",130,17362,6744
"11802",160,17362,408
"11803",221,17362,1104
"11804",257,17362,12984
"11805",355,17362,4008
"11806",492,17362,1248
"11807",538,17362,912
"11808",1444,17362,672
"11809",1989,17362,768
"11810",2264,17362,288
"11811",3893,17362,1632
"11812",4194,17362,144
"11813",10023,17362,360
"11814",17362,17362,96
"11815",94430,17362,96
"11816",3,17365,57164
"11817",4,17365,2294
"11818",14,17365,86428
"11819",18,17365,45260
"11820",37,17365,19220
"11821",40,17365,7502
"11822",43,17365,868
"11823",45,17365,1798
"11824",60,17365,2418
"11825",62,17365,9176
"11826",84,17365,2542
"11827",90,17365,34100
"11828",92,17365,40548
"11829",95,17365,24676
"11830",199,17365,186
"11831",339,17365,8556
"11832",649,17365,8494
"11833",1672,17365,6324
"11834",1808,17365,1116
"11835",1841,17365,11594
"11836",2024,17365,1488
"11837",2227,17365,248
"11838",3754,17365,7626
"11839",3799,17365,434
"11840",3853,17365,3472
"11841",4427,17365,496
"11842",4647,17365,992
"11843",5210,17365,1116
"11844",6901,17365,310
"11845",8466,17365,806
"11846",9600,17365,1178
"11847",10198,17365,3782
"11848",10730,17365,620
"11849",13217,17365,806
"11850",14589,17365,496
"11851",15153,17365,1736
"11852",17365,17365,1364
"11853",22310,17365,372
"11854",33866,17365,186
"11855",35528,17365,248
"11856",35602,17365,186
"11857",38001,17365,186
"11858",44240,17365,310
"11859",49140,17365,124
"11860",49145,17365,868
"11861",54019,17365,310
"11862",54935,17365,930
"11863",88183,17365,620
"11864",88192,17365,310
"11865",3,17384,48866
"11866",12,17384,5618
"11867",14,17384,73882
"11868",17,17384,1166
"11869",22,17384,13197
"11870",37,17384,16430
"11871",90,17384,29150
"11872",95,17384,21094
"11873",96,17384,18603
"11874",104,17384,3975
"11875",422,17384,10653
"11876",649,17384,7261
"11877",922,17384,1113
"11878",1271,17384,2279
"11879",1279,17384,4028
"11880",1672,17384,5406
"11881",1897,17384,371
"11882",2925,17384,1272
"11883",2969,17384,5618
"11884",3853,17384,2968
"11885",6697,17384,2597
"11886",7329,17384,3975
"11887",7730,17384,3074
"11888",10198,17384,3233
"11889",10991,17384,212
"11890",11899,17384,106
"11891",12492,17384,424
"11892",15400,17384,371
"11893",22396,17384,265
"11894",23416,17384,106
"11895",30948,17384,689
"11896",33347,17384,477
"11897",33352,17384,212
"11898",86802,17384,212
"11899",86805,17384,212
"11900",86806,17384,212
"11901",80,17796,2508
"11902",144,17796,876
"11903",321,17796,804
"11904",416,17796,264
"11905",23503,17796,114
"11906",33434,17796,30
"11907",14,18073,16728
"11908",55,18073,900
"11909",90,18073,6600
"11910",224,18073,1416
"11911",1378,18073,336
"11912",1841,18073,2244
"11913",6395,18073,36
"11914",11016,18073,48
"11915",17950,18073,24
"11916",19733,18073,348
"11917",3,18382,6454
"11918",18,18382,5110
"11919",121,18382,1260
"11920",1813,18382,63
"11921",2317,18382,70
"11922",2722,18382,266
"11923",3893,18382,476
"11924",3,18391,9220
"11925",14,18391,13940
"11926",130,18391,2810
"11927",144,18391,1460
"11928",1444,18391,280
"11929",2228,18391,1270
"11930",3810,18391,50
"11931",6213,18391,30
"11932",6901,18391,50
"11933",18391,18391,80
"11934",1,18475,1008
"11935",45,18475,348
"11936",162,18475,84
"11937",649,18475,1644
"11938",3754,18475,1476
"11939",10730,18475,120
"11940",14589,18475,96
"11941",17365,18475,264
"11942",18475,18475,72
"11943",21154,18475,144
"11944",35528,18475,48
"11945",3,18500,14752
"11946",14,18500,22304
"11947",22,18500,3984
"11948",30,18500,544
"11949",37,18500,4960
"11950",80,18500,6688
"11951",90,18500,8800
"11952",92,18500,10464
"11953",95,18500,6368
"11954",375,18500,496
"11955",376,18500,592
"11956",7435,18500,224
"11957",18499,18500,176
"11958",84393,18500,80
"11959",84395,18500,80
"11960",14,18686,5576
"11961",18,18686,2920
"11962",18684,18686,28
"11963",18686,18686,12
"11964",14,18710,5576
"11965",18,18710,2920
"11966",18684,18710,28
"11967",18686,18710,12
"11968",14,18711,5576
"11969",18,18711,2920
"11970",18684,18711,28
"11971",18686,18711,12
"11972",3,18715,16596
"11973",8,18715,6138
"11974",14,18715,25092
"11975",30,18715,612
"11976",39,18715,1620
"11977",62,18715,2664
"11978",80,18715,7524
"11979",130,18715,5058
"11980",257,18715,9738
"11981",355,18715,3006
"11982",2024,18715,432
"11983",7715,18715,180
"11984",18715,18715,270
"11985",26282,18715,162
"11986",34120,18715,90
"11987",3,18751,15674
"11988",7,18751,1275
"11989",8,18751,5797
"11990",14,18751,23698
"11991",18,18751,12410
"11992",92,18751,11118
"11993",257,18751,9197
"11994",355,18751,2839
"11995",3724,18751,51
"11996",9611,18751,170
"11997",9887,18751,51
"11998",10341,18751,306
"11999",18751,18751,51
"12000",20413,18751,119
"12001",30362,18751,102
"12002",3,18792,8298
"12003",19,18792,1332
"12004",20,18792,1251
"12005",92,18792,5886
"12006",1672,18792,918
"12007",4678,18792,144
"12008",10341,18792,162
"12009",16465,18792,63
"12010",18715,18792,135
"12011",3,18882,25816
"12012",8,18882,9548
"12013",14,18882,39032
"12014",19,18882,4144
"12015",20,18882,3892
"12016",37,18882,8680
"12017",80,18882,11704
"12018",92,18882,18312
"12019",95,18882,11144
"12020",96,18882,9828
"12021",131,18882,448
"12022",257,18882,15148
"12023",534,18882,252
"12024",1266,18882,364
"12025",1389,18882,364
"12026",1639,18882,1064
"12027",1752,18882,112
"12028",2228,18882,3556
"12029",3208,18882,476
"12030",3332,18882,2240
"12031",3771,18882,476
"12032",7488,18882,224
"12033",9784,18882,56
"12034",12782,18882,56
"12035",14,18980,54366
"12036",18,18980,28470
"12037",20,18980,5421
"12038",58,18980,2691
"12039",82,18980,1326
"12040",83,18980,1638
"12041",84,18980,1599
"12042",90,18980,21450
"12043",92,18980,25506
"12044",96,18980,13689
"12045",104,18980,2925
"12046",125,18980,156
"12047",257,18980,21099
"12048",343,18980,4641
"12049",422,18980,7839
"12050",442,18980,312
"12051",1255,18980,780
"12052",1587,18980,5265
"12053",1989,18980,1248
"12054",4156,18980,1365
"12055",6329,18980,234
"12056",7604,18980,234
"12057",9793,18980,117
"12058",9806,18980,546
"12059",11666,18980,351
"12060",15414,18980,819
"12061",45609,18980,351
"12062",54370,18980,78
"12063",54371,18980,78
"12064",3,19055,19362
"12065",18,19055,15330
"12066",21,19055,3675
"12067",65,19055,126
"12068",92,19055,13734
"12069",360,19055,105
"12070",378,19055,2982
"12071",379,19055,2982
"12072",538,19055,798
"12073",723,19055,210
"12074",2957,19055,399
"12075",3376,19055,105
"12076",5549,19055,273
"12077",7730,19055,1218
"12078",12441,19055,105
"12079",18983,19055,105
"12080",18988,19055,105
"12081",18990,19055,105
"12082",85371,19055,42
"12083",21,19057,1575
"12084",22,19057,2241
"12085",130,19057,2529
"12086",1436,19057,369
"12087",1531,19057,144
"12088",6018,19057,108
"12089",19057,19057,81
"12090",19058,19057,81
"12091",14,19220,20910
"12092",90,19220,8250
"12093",92,19220,9810
"12094",130,19220,4215
"12095",160,19220,255
"12096",309,19220,270
"12097",1331,19220,390
"12098",1436,19220,615
"12099",2395,19220,60
"12100",6169,19220,60
"12101",7368,19220,195
"12102",10198,19220,915
"12103",19220,19220,90
"12104",23823,19220,75
"12105",90,19280,2200
"12106",3021,19280,184
