Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"276","berkeleydbje","berkeley-db-je","2010-07-16 15:51:08","1288","0","","0","1288","2010-07-16 15:51:08"
"277","berkeleydb-je","berkeley-db-je","2010-07-16 15:51:08","1288","0","","0","1288","2010-07-16 15:51:08"
"278","clustered-indexing","clustered-index","2010-07-16 15:51:08","1288","1","2011-03-29 14:56:13","0","1288","2010-07-16 15:51:08"
"279","cte","common-table-expression","2010-07-16 15:51:08","1288","89","2012-11-23 02:26:08","0","1288","2010-07-16 15:51:08"
"280","commontableexpression","common-table-expression","2010-07-16 15:51:08","1288","4","2011-06-30 02:32:17","0","1288","2010-07-16 15:51:08"
"281","multiple-primary-keys","composite-primary-key","2010-07-16 15:51:08","1288","9","2011-07-12 13:04:27","0","1288","2010-07-16 15:51:08"
"282","databases","database","2010-07-16 15:51:08","1288","387","2012-12-07 09:06:33","0","1288","2010-07-16 15:51:08"
"283","data-warehousing","data-warehouse","2010-07-16 15:51:08","1288","19","2012-03-30 11:09:20","0","1288","2010-07-16 15:51:08"
"284","datawarehousing","data-warehouse","2010-07-16 15:51:08","1288","105","2011-05-20 20:57:56","0","1288","2010-07-16 15:51:08"
"285","datawarehouse","data-warehouse","2010-07-16 15:51:08","1288","81","2012-11-02 18:15:24","0","1288","2010-07-16 15:51:08"
"286","embedded-db","embedded-database","2010-07-16 15:51:08","1288","1","2011-05-05 17:46:45","0","1288","2010-07-16 15:51:08"
"288","oraclexe","oracle-xe","2010-07-16 15:51:08","1288","6","2012-05-03 19:16:13","0","1288","2010-07-16 15:51:08"
"289","oracle10g-express","oracle-xe","2010-07-16 15:51:08","1288","40","2011-07-18 06:58:38","0","1288","2010-07-16 15:51:08"
"290","oracle-express","oracle-xe","2010-07-16 15:51:08","1288","9","2011-03-27 00:00:50","0","1288","2010-07-16 15:51:08"
"291","sqlinjection","sql-injection","2010-07-16 15:51:08","1288","42","2012-10-02 05:48:02","0","1288","2010-07-16 15:51:08"
"293","mssql","sql-server","2010-07-16 15:51:08","1288","3682","2012-12-08 00:19:22","0","1288","2010-07-16 15:51:08"
"294","sql-express","sql-server-express","2010-07-16 15:51:08","1288","26","2012-05-11 18:20:47","0","1288","2010-07-16 15:51:08"
"295","sqlexpress","sql-server-express","2010-07-16 15:51:08","1288","121","2012-09-06 08:14:54","0","1288","2010-07-16 15:51:08"
"296","sqlce","sql-server-ce","2010-07-16 15:51:08","1288","336","2012-12-04 07:35:12","0","1288","2010-07-16 15:51:08"
"297","sqlcompact","sql-server-ce","2010-07-16 15:51:08","1288","110","2012-03-26 23:01:48","0","1288","2010-07-16 15:51:08"
"298","sql-compact","sql-server-ce","2010-07-16 15:51:08","1288","59","2012-11-05 09:54:18","0","1288","2010-07-16 15:51:08"
"299","sql-server-compact","sql-server-ce","2010-07-16 15:51:08","1288","69","2011-08-07 03:15:00","0","1288","2010-07-16 15:51:08"
"300","sql-mobile","sql-server-ce","2010-07-16 15:51:08","1288","1","2011-04-08 14:41:32","0","1288","2010-07-16 15:51:08"
"301","starschema","star-schema","2010-07-16 15:51:08","1288","2","2010-09-14 15:06:05","0","1288","2010-07-16 15:51:08"
"302","stored-procedure","stored-procedures","2010-07-16 15:51:08","1288","123","2012-11-29 15:37:30","0","1288","2010-07-16 15:51:08"
"303","sproc","stored-procedures","2010-07-16 15:51:08","1288","44","2012-04-09 21:13:38","0","1288","2010-07-16 15:51:08"
"304","subqueries","subquery","2010-07-16 15:51:08","1288","35","2012-09-24 02:52:39","0","1288","2010-07-16 15:51:08"
"305","table-value-function","table-valued-functions","2010-07-16 15:51:08","1288","2","2011-07-13 18:17:02","0","1288","2010-07-16 15:51:08"
"306","table-value-functions","table-valued-functions","2010-07-16 15:51:08","1288","2","2010-10-14 16:50:33","0","1288","2010-07-16 15:51:08"
"307","table-valued-function","table-valued-functions","2010-07-16 15:51:08","1288","4","2010-10-04 08:54:52","0","1288","2010-07-16 15:51:08"
"308","t-sql","tsql","2010-07-16 15:51:08","1288","1573","2012-12-07 20:59:04","0","1288","2010-07-16 15:51:08"
"312","iphoneos","i-os","2010-07-16 15:51:08","1288","1","2010-12-27 20:47:43","0","1288","2010-07-16 15:51:08"
"313","os","operating-system","2010-07-16 15:51:08","1288","744","2012-12-08 19:11:40","0","1288","2010-07-16 15:51:08"
"314","operating-systems","operating-system","2010-07-16 15:51:08","1288","56","2012-10-18 21:51:19","0","1288","2010-07-16 15:51:08"
"315","macos10.6","osx-snow-leopard","2010-07-16 15:51:08","1288","151","2011-08-06 05:44:51","0","1288","2010-07-16 15:51:08"
"316","snow-leopard","osx-snow-leopard","2010-07-16 15:51:08","1288","219","2012-04-08 16:52:53","0","1288","2010-07-16 15:51:08"
"317","wince","windows-ce","2010-07-16 15:51:08","1288","347","2012-11-28 12:11:19","0","1288","2010-07-16 15:51:08"
"318","windowsmobile","windows-mobile","2010-07-16 15:51:08","1288","283","2012-10-16 05:35:52","0","1288","2010-07-16 15:51:08"
"319","win2k3","windows-server-2003","2010-07-16 15:51:08","1288","6","2010-12-21 01:09:10","0","1288","2010-07-16 15:51:08"
"320","server-2003","windows-server-2003","2010-07-16 15:51:08","1288","2","2010-07-22 01:00:07","0","1288","2010-07-16 15:51:08"
"321","win2k8","windows-server-2008","2010-07-16 15:51:08","1288","25","2011-07-08 18:46:38","0","1288","2010-07-16 15:51:08"
"322","vista","windows-vista","2010-07-16 15:51:08","1288","351","2012-11-24 12:11:48","0","1288","2010-07-16 15:51:08"
"323","windowsxp","windows-xp","2010-07-16 15:51:08","1288","81","2012-11-08 05:25:07","0","1288","2010-07-16 15:51:08"
"325","winxp","windows-xp","2010-07-16 15:51:08","1288","56","2012-11-17 00:10:22","0","1288","2010-07-16 15:51:08"
"326","windows7","windows-7","2010-07-16 15:51:08","1288","606","2012-12-08 03:46:29","0","1288","2010-07-16 15:51:08"
"327","win7","windows-7","2010-07-16 15:51:08","1288","249","2012-12-07 17:35:08","0","1288","2010-07-16 15:51:08"
"328","windows-7-api","windows-7","2010-07-16 15:51:08","1288","9","2011-06-01 23:36:07","0","1288","2010-07-16 15:51:08"
"335","team-foundation-server","tfs","2010-07-16 15:51:08","1288","263","2012-11-27 14:42:38","0","1288","2010-07-16 15:51:08"
"336","team-foundation","tfs","2010-07-16 15:51:08","1288","19","2012-04-17 09:21:11","0","1288","2010-07-16 15:51:08"
"337","team-foundation-build","tfsbuild","2010-07-16 15:51:08","1288","21","2011-05-11 11:42:02","0","1288","2010-07-16 15:51:08"
"339","revision-control","version-control","2010-07-16 15:51:08","1288","67","2012-11-15 20:35:39","0","1288","2010-07-16 15:51:08"
"340","scm","version-control","2010-07-16 15:51:08","1288","266","2012-11-27 17:08:07","0","1288","2010-07-16 15:51:08"
"341","source-code-management","version-control","2010-07-16 15:51:08","1288","40","2012-03-02 13:43:12","0","1288","2010-07-16 15:51:08"
"342","vss","visual-sourcesafe","2010-07-16 15:51:08","1288","173","2012-11-05 14:07:54","0","1288","2010-07-16 15:51:08"
"343","as3","actionscript-3","2010-07-16 15:51:08","1288","5343","2012-12-08 21:20:28","0","1288","2010-07-16 15:51:08"
"344","adobe-flex","flex","2010-07-16 15:51:08","1288","87","2011-06-29 01:41:22","0","1288","2010-07-16 15:51:08"
"346","adobe-flex-2","flex-2","2010-07-16 15:51:08","1288","0","","0","1288","2010-07-16 15:51:08"
"350","adobe-flex-4","flex-4","2010-07-16 15:51:08","1288","0","","0","1288","2010-07-16 15:51:08"
"351","golang","go","2010-07-16 15:51:08","1288","267","2012-12-06 11:09:14","0","1288","2010-07-16 15:51:08"
"352","go-language","go","2010-07-16 15:51:08","1288","18","2011-08-14 20:46:37","0","1288","2010-07-16 15:51:08"
"353","java-script","javascript","2010-07-16 15:51:08","1288","19","2012-11-07 04:14:56","0","1288","2010-07-16 15:51:08"
"362","firefox3","firefox-3","2010-07-16 15:51:08","1288","7","2011-10-14 12:16:09","0","1288","2010-07-16 15:51:08"
"366","chrome","google-chrome","2010-07-16 15:51:08","1288","3508","2012-12-09 05:03:03","0","1288","2010-07-16 15:51:08"
"368","ie6","internet-explorer-6","2010-07-16 15:51:08","1288","907","2012-11-09 12:55:17","0","1288","2010-07-16 15:51:08"
"369","ie-6","internet-explorer-6","2010-07-16 15:51:08","1288","5","2011-07-27 09:31:03","0","1288","2010-07-16 15:51:08"
"370","internet-explorer6","internet-explorer-6","2010-07-16 15:51:08","1288","5","2011-01-24 12:06:17","0","1288","2010-07-16 15:51:08"
"371","ie7","internet-explorer-7","2010-07-16 15:51:08","1288","1353","2012-11-29 06:16:51","0","1288","2010-07-16 15:51:08"
"372","ie-7","internet-explorer-7","2010-07-16 15:51:08","1288","4","2011-07-28 17:54:07","0","1288","2010-07-16 15:51:08"
"373","internet-explorer7","internet-explorer-7","2010-07-16 15:51:08","1288","1","2011-07-12 06:54:52","0","1288","2010-07-16 15:51:08"
"374","ie8","internet-explorer-8","2010-07-16 15:51:08","1288","1817","2012-12-09 01:37:23","0","1288","2010-07-16 15:51:08"
"375","ie-8","internet-explorer-8","2010-07-16 15:51:08","1288","13","2012-10-07 12:47:22","0","1288","2010-07-16 15:51:08"
"376","internet-explorer8","internet-explorer-8","2010-07-16 15:51:08","1288","8","2011-02-08 16:36:59","0","1288","2010-07-16 15:51:08"
"377","ie9","internet-explorer-9","2010-07-16 15:51:08","1288","862","2012-12-07 22:02:16","0","1288","2010-07-16 15:51:08"
"379","internet-explorer9","internet-explorer-9","2010-07-16 15:51:08","1288","9","2012-08-30 10:14:59","0","1288","2010-07-16 15:51:08"
"380","weblogic-9","weblogic-9.x","2010-07-17 01:51:02","1288","0","","0","1288","2010-07-17 01:51:02"
"382","timezones","timezone","2010-07-17 01:54:19","1288","59","2012-08-29 23:34:00","0","1288","2010-07-17 01:54:19"
"383","timezoneinfo","timezone","2010-07-17 01:55:27","1288","39","2012-10-18 14:24:36","0","1288","2010-07-17 01:55:27"
"384","web.config","web-config","2010-07-17 01:57:25","1288","1356","2012-12-06 19:00:20","0","1288","2010-07-17 01:57:25"
"385","transact-sql","tsql","2010-07-17 01:58:12","1288","139","2012-12-04 10:10:56","0","1288","2010-07-17 01:58:12"
"387","chrome-os","google-chrome-os","2010-07-17 02:01:20","1288","6","2012-07-12 13:20:19","0","1288","2010-07-17 02:01:20"
"388",".hgignore","hgignore","2010-07-17 02:02:53","1288","14","2012-06-11 01:44:40","0","1288","2010-07-17 02:02:53"
"389","ruby-on-rails3beta","ruby-on-rails-3-beta","2010-07-17 02:04:02","1288","50","2011-01-20 08:22:59","0","1288","2010-07-17 02:04:02"
"390","multi-threaded","multithreading","2010-07-17 12:26:24","1288","14","2012-06-05 12:12:33","0","1288","2010-07-17 12:26:24"
"391","foreignkey","foreign-keys","2010-07-17 12:33:20","1288","53","2012-10-29 05:06:20","0","1288","2010-07-17 12:33:20"
"392","h264","h.264","2010-07-18 10:00:31","23354","217","2012-11-30 11:18:59","0","23354","2010-07-18 10:00:31"
"393","msil","cil","2010-07-18 10:13:25","23354","182","2012-12-08 11:05:29","0","23354","2010-07-18 10:13:25"
"394","aws","amazon-web-services","2010-07-19 03:00:58","1","617","2012-12-07 20:28:10","0","1","2010-07-19 03:00:58"
"397","redemption","outlook-redemption","2010-07-22 06:54:19","168225","3","2012-08-24 07:07:35","2","298479","2012-07-25 12:56:25"
"401","meta-programming","metaprogramming","2010-07-22 07:12:45","87234","25","2012-11-01 15:59:08","4","-1","2010-08-02 05:26:50"
"402","visualstudio2005","visual-studio-2005","2010-07-22 07:28:46","168225","196","2012-09-07 13:28:59","3","-1","2010-07-22 20:06:38"
"403","visualstudio2008","visual-studio-2008","2010-07-22 07:29:36","168225","593","2012-02-18 14:48:09","3","-1","2010-07-22 20:06:32"
"404","vs2008sp1","visual-studio-2008-sp1","2010-07-22 07:30:17","168225","114","2011-08-05 06:52:52","3","-1","2010-07-22 20:06:55"
"406","ios-4","ios4","2010-07-22 07:34:42","168225","3","2011-07-28 19:55:11","3","-1","2010-07-23 16:31:17"
"407","ios-4.0","ios4","2010-07-22 07:34:48","168225","3","2011-10-16 22:14:43","3","-1","2010-07-23 16:31:17"
"410","google-maps-v3","google-maps-api-3","2010-07-22 08:50:17","222908","114","2012-12-04 16:15:38","3","-1","2010-07-26 18:12:26"
"412","android-mobile","android","2010-07-22 10:33:05","95313","7","2012-12-06 12:44:45","3","-1","2010-07-23 16:14:58"
"413","google-maps-api","google-maps","2010-07-22 11:31:06","73488","378","2012-11-28 15:14:29","3","-1","2010-07-22 22:00:11"
"414","python-2","python-2.x","2010-07-22 12:46:42","12855","0","","3","-1","2010-07-29 04:29:20"
"416","noframework","no-framework","2010-07-22 12:49:35","119738","0","","3","-1","2010-07-23 15:57:03"
"418","python2","python-2.x","2010-07-22 13:28:01","12855","40","2012-11-24 11:16:29","4","-1","2010-08-11 23:52:23"
"419","wf","workflow-foundation","2010-07-22 13:47:43","45773","124","2012-11-20 22:47:28","4","-1","2010-08-16 07:59:21"
"420","subversion","svn","2010-07-22 13:50:15","2598","2658","2012-12-06 08:48:38","3","-1","2010-07-22 20:05:23"
"421","jasperreports","jasper-reports","2010-07-22 13:51:03","2598","105","2012-11-21 15:23:41","3","-1","2010-07-29 04:19:03"
"422","wf4","workflow-foundation-4","2010-07-22 13:53:04","45773","153","2012-11-26 00:23:18","3","-1","2010-07-29 04:38:13"
"423","wf-4","workflow-foundation-4","2010-07-22 13:53:08","45773","1","2011-03-02 22:53:04","3","-1","2010-07-29 04:38:14"
"424","rstats","r","2010-07-22 14:13:12","172261","79","2011-08-13 23:23:56","3","-1","2010-07-23 16:26:11"
"427","windows-sidebar","windows-desktop-gadgets","2010-07-22 14:42:45","94197","4","2011-05-16 08:48:39","4","-1","2010-10-01 19:37:57"
"428","server2008","windows-server-2008","2010-07-22 14:53:13","56338","27","2012-12-06 15:27:11","4","-1","2010-09-15 19:40:10"
"429","server-2008","windows-server-2008","2010-07-22 14:54:46","56338","11","2012-07-30 08:11:00","4","-1","2010-09-15 19:40:12"
"430","vs.net","visual-studio","2010-07-22 15:25:05","76337","79","2012-11-23 11:51:16","-1","1288","2010-07-30 00:36:13"
"431","socket","sockets","2010-07-22 15:59:33","106671","3203","2012-12-08 21:49:23","3","-1","2010-07-23 16:25:20"
"432","socket-programming","sockets","2010-07-22 15:59:41","106671","125","2012-11-26 16:22:46","3","-1","2010-07-29 04:35:14"
"436","stringformating","string-formatting","2010-07-22 17:13:05","12855","8","2011-05-01 23:56:26","3","-1","2010-07-23 16:25:02"
"437","my-sql","mysql","2010-07-22 18:09:39","222908","12","2012-11-17 08:35:24","3","-1","2010-07-24 15:28:36"
"438","restful","rest","2010-07-22 18:11:27","222908","794","2012-12-07 12:32:47","3","-1","2010-07-23 15:59:21"
"439","google-maps-api-v3","google-maps-v3","2010-07-22 18:12:16","56338","2","2011-06-13 19:08:38","2","1228","2011-03-28 13:45:01"
"440","microsoft-office","ms-office","2010-07-22 18:58:19","168225","52","2012-11-12 16:36:05","3","-1","2010-07-24 21:55:59"
"442",".net4",".net-4.0","2010-07-22 19:02:59","76337","548","2012-12-06 17:14:24","3","-1","2010-07-23 15:52:47"
"444","asp.mvc","asp.net-mvc","2010-07-22 19:04:57","76337","46","2012-11-16 16:05:52","3","-1","2010-07-23 19:03:44"
"445","winform","winforms","2010-07-22 19:05:40","76337","1097","2012-12-07 08:36:13","3","-1","2010-07-24 22:02:39"
"446","ce","windows-ce","2010-07-22 19:31:44","56338","35","2012-12-05 03:23:50","0","1228","2011-03-28 13:45:05"
"449","fourier-transform","fft","2010-07-22 19:39:59","97160","48","2012-03-22 15:50:17","4","-1","2010-09-23 14:34:38"
"450","objc","objective-c","2010-07-22 19:52:45","25646","633","2012-12-06 21:55:16","3","-1","2010-07-29 04:25:04"
"451","accessviolationexception","access-violation","2010-07-22 19:54:11","56338","61","2012-11-25 08:57:08","3","-1","2010-07-29 03:03:02"
"452","stlstring","stdstring","2010-07-22 19:58:18","56338","0","","4","-1","2012-05-12 03:07:00"
"454","macro","macros","2010-07-22 20:24:51","56338","1034","2012-12-07 16:36:47","4","-1","2010-08-02 05:25:48"
"456","array","arrays","2010-07-22 20:43:53","56338","12721","2012-12-09 02:33:41","3","-1","2010-07-23 16:15:32"
"457","event","events","2010-07-22 20:44:33","56338","2421","2012-12-08 20:54:04","3","1","2010-08-08 16:10:46"
"458","variable","variables","2010-07-22 20:44:49","56338","2663","2012-12-08 20:56:05","4","-1","2010-08-02 05:25:40"
"460","loop","loops","2010-07-22 20:45:29","56338","2945","2012-12-08 17:23:34","4","-1","2010-08-02 05:25:35"
"461","method","methods","2010-07-22 20:45:44","56338","1652","2012-12-08 23:42:48","3","-1","2010-07-29 04:22:10"
"463","pointer","pointers","2010-07-22 20:50:58","56338","1547","2012-12-08 21:04:37","4","-1","2010-08-02 09:39:43"
"464","usercontrol","usercontrols","2010-07-22 20:51:18","56338","531","2012-12-04 01:11:29","3","1","2010-08-08 16:10:44"
"465","password","passwords","2010-07-22 20:51:36","56338","985","2012-12-07 17:52:49","3","-1","2010-07-23 20:03:11"
"467","namespace","namespaces","2010-07-22 20:52:32","56338","708","2012-12-06 18:33:26","3","-1","2010-07-24 01:08:26"
"469","tag","tags","2010-07-22 20:53:41","56338","826","2012-12-07 05:40:31","4","-1","2010-08-02 05:25:24"
"470","parameter","parameters","2010-07-22 20:54:08","56338","642","2012-12-08 10:13:14","4","-1","2010-08-05 13:01:57"
"471","delegate","delegates","2010-07-22 20:54:31","56338","681","2012-12-08 11:06:24","3","-1","2010-07-29 04:09:57"
"472","resource","resources","2010-07-22 20:55:09","56338","553","2012-12-05 18:45:59","3","1","2010-08-08 16:10:40"
"473","collection","collections","2010-07-22 20:55:52","56338","649","2012-12-07 08:05:28","3","-1","2010-07-29 03:03:59"
"474","number","numbers","2010-07-22 20:56:09","56338","681","2012-12-08 01:12:03","4","-1","2010-08-05 02:53:42"
"475","transaction","transactions","2010-07-22 20:56:42","56338","527","2012-12-08 19:51:22","3","-1","2010-07-29 04:41:56"
"476","protocol","protocols","2010-07-22 20:57:07","56338","335","2012-12-07 07:01:31","4","-1","2010-08-05 03:08:15"
"477","theme","themes","2010-07-22 20:57:34","56338","599","2012-12-08 23:05:29","3","-1","2010-07-29 04:43:34"
"478","notification","notifications","2010-07-22 20:58:02","56338","795","2012-12-08 01:21:22","3","1","2010-08-08 16:10:38"
"479","container","containers","2010-07-22 20:58:28","56338","300","2012-12-09 04:34:42","4","-1","2010-08-06 10:51:35"
"480","warning","warnings","2010-07-22 20:58:44","56338","269","2012-12-08 09:27:47","4","-1","2010-08-24 20:36:13"
"481","tool","tools","2010-07-22 20:59:24","56338","266","2012-12-06 18:33:04","4","-1","2010-08-20 08:34:41"
"482","filename","filenames","2010-07-22 20:59:44","56338","194","2012-12-07 05:24:19","3","1","2010-08-08 16:10:32"
"483","tutorial","tutorials","2010-07-22 21:00:01","56338","280","2011-11-06 07:01:58","3","1","2010-08-08 16:10:35"
"484","permission","permissions","2010-07-22 21:00:34","56338","355","2012-12-08 21:29:50","4","-1","2010-08-05 03:04:36"
"485","annotation","annotations","2010-07-22 21:01:04","56338","383","2012-12-07 08:08:27","3","-1","2010-07-24 12:58:02"
"486","web-service","web-services","2010-07-22 21:01:39","56338","297","2012-12-08 12:57:07","4","-1","2010-08-02 05:23:33"
